url,source_file,component,page_type,evidence,source_status,build_status,production_status,expected,classification,action
"/รับซื้อ/รับซื้อหูฟัง-อุดรธานี","src/content/serviceAreas/รับซื้อหูฟัง-อุดรธานี.md","markdown-body","serviceArea","tel:0642579353 x1","FIXED","PENDING_BUILD","WAS_MIXED_PRE_FIX","tel:+66642579353 only","CONFIRMED_ACTIVE","normalize_href_e164"
"/รับซื้อ/รับซื้อหูฟัง-อุบลราชธานี","src/content/serviceAreas/รับซื้อหูฟัง-อุบลราชธานี.md","markdown-body","serviceArea","tel:0642579353 x1","FIXED","PENDING_BUILD","WAS_MIXED_PRE_FIX","tel:+66642579353 only","CONFIRMED_ACTIVE","normalize_href_e164"
"/รับซื้อ/รับซื้อหูฟัง-เลย","src/content/serviceAreas/รับซื้อหูฟัง-เลย.md","markdown-body","serviceArea","tel:0642579353 x1","FIXED","PENDING_BUILD","WAS_MIXED_PRE_FIX","tel:+66642579353 only","CONFIRMED_ACTIVE","normalize_href_e164"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-กาฬสินธุ์","src/content/serviceAreas/รับซื้ออุปกรณ์คอมพิวเตอร์-กาฬสินธุ์.md","markdown-body","serviceArea","tel:0642579353 x1","FIXED","PENDING_BUILD","WAS_MIXED_PRE_FIX","tel:+66642579353 only","CONFIRMED_ACTIVE","normalize_href_e164"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-ขอนแก่น","src/content/serviceAreas/รับซื้ออุปกรณ์คอมพิวเตอร์-ขอนแก่น.md","markdown-body","serviceArea","tel:0642579353 x1","FIXED","PENDING_BUILD","WAS_MIXED_PRE_FIX","tel:+66642579353 only","CONFIRMED_ACTIVE","normalize_href_e164"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-ชัยภูมิ","src/content/serviceAreas/รับซื้ออุปกรณ์คอมพิวเตอร์-ชัยภูมิ.md","markdown-body","serviceArea","tel:0642579353 x1","FIXED","PENDING_BUILD","WAS_MIXED_PRE_FIX","tel:+66642579353 only","CONFIRMED_ACTIVE","normalize_href_e164"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-นครพนม","src/content/serviceAreas/รับซื้ออุปกรณ์คอมพิวเตอร์-นครพนม.md","markdown-body","serviceArea","tel:0642579353 x1","FIXED","PENDING_BUILD","WAS_MIXED_PRE_FIX","tel:+66642579353 only","CONFIRMED_ACTIVE","normalize_href_e164"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-นครราชสีมา","src/content/serviceAreas/รับซื้ออุปกรณ์คอมพิวเตอร์-นครราชสีมา.md","markdown-body","serviceArea","tel:0642579353 x1","FIXED","PENDING_BUILD","WAS_MIXED_PRE_FIX","tel:+66642579353 only","CONFIRMED_ACTIVE","normalize_href_e164"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-บึงกาฬ","src/content/serviceAreas/รับซื้ออุปกรณ์คอมพิวเตอร์-บึงกาฬ.md","markdown-body","serviceArea","tel:0642579353 x1","FIXED","PENDING_BUILD","WAS_MIXED_PRE_FIX","tel:+66642579353 only","CONFIRMED_ACTIVE","normalize_href_e164"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-บุรีรัมย์","src/content/serviceAreas/รับซื้ออุปกรณ์คอมพิวเตอร์-บุรีรัมย์.md","markdown-body","serviceArea","tel:0642579353 x1","FIXED","PENDING_BUILD","WAS_MIXED_PRE_FIX","tel:+66642579353 only","CONFIRMED_ACTIVE","normalize_href_e164"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-มหาสารคาม","src/content/serviceAreas/รับซื้ออุปกรณ์คอมพิวเตอร์-มหาสารคาม.md","markdown-body","serviceArea","tel:0642579353 x1","FIXED","PENDING_BUILD","WAS_MIXED_PRE_FIX","tel:+66642579353 only","CONFIRMED_ACTIVE","normalize_href_e164"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-มุกดาหาร","src/content/serviceAreas/รับซื้ออุปกรณ์คอมพิวเตอร์-มุกดาหาร.md","markdown-body","serviceArea","tel:0642579353 x1","FIXED","PENDING_BUILD","WAS_MIXED_PRE_FIX","tel:+66642579353 only","CONFIRMED_ACTIVE","normalize_href_e164"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-ยโสธร","src/content/serviceAreas/รับซื้ออุปกรณ์คอมพิวเตอร์-ยโสธร.md","markdown-body","serviceArea","tel:0642579353 x1","FIXED","PENDING_BUILD","WAS_MIXED_PRE_FIX","tel:+66642579353 only","CONFIRMED_ACTIVE","normalize_href_e164"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-ร้อยเอ็ด","src/content/serviceAreas/รับซื้ออุปกรณ์คอมพิวเตอร์-ร้อยเอ็ด.md","markdown-body","serviceArea","tel:0642579353 x1","FIXED","PENDING_BUILD","WAS_MIXED_PRE_FIX","tel:+66642579353 only","CONFIRMED_ACTIVE","normalize_href_e164"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-ศรีสะเกษ","src/content/serviceAreas/รับซื้ออุปกรณ์คอมพิวเตอร์-ศรีสะเกษ.md","markdown-body","serviceArea","tel:0642579353 x1","FIXED","PENDING_BUILD","WAS_MIXED_PRE_FIX","tel:+66642579353 only","CONFIRMED_ACTIVE","normalize_href_e164"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-สกลนคร","src/content/serviceAreas/รับซื้ออุปกรณ์คอมพิวเตอร์-สกลนคร.md","markdown-body","serviceArea","tel:0642579353 x1","FIXED","PENDING_BUILD","WAS_MIXED_PRE_FIX","tel:+66642579353 only","CONFIRMED_ACTIVE","normalize_href_e164"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-สุรินทร์","src/content/serviceAreas/รับซื้ออุปกรณ์คอมพิวเตอร์-สุรินทร์.md","markdown-body","serviceArea","tel:0642579353 x1","FIXED","PENDING_BUILD","WAS_MIXED_PRE_FIX","tel:+66642579353 only","CONFIRMED_ACTIVE","normalize_href_e164"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-หนองคาย","src/content/serviceAreas/รับซื้ออุปกรณ์คอมพิวเตอร์-หนองคาย.md","markdown-body","serviceArea","tel:0642579353 x1","FIXED","PENDING_BUILD","WAS_MIXED_PRE_FIX","tel:+66642579353 only","CONFIRMED_ACTIVE","normalize_href_e164"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-หนองบัวลำภู","src/content/serviceAreas/รับซื้ออุปกรณ์คอมพิวเตอร์-หนองบัวลำภู.md","markdown-body","serviceArea","tel:0642579353 x1","FIXED","PENDING_BUILD","WAS_MIXED_PRE_FIX","tel:+66642579353 only","CONFIRMED_ACTIVE","normalize_href_e164"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-อำนาจเจริญ","src/content/serviceAreas/รับซื้ออุปกรณ์คอมพิวเตอร์-อำนาจเจริญ.md","markdown-body","serviceArea","tel:0642579353 x1","FIXED","PENDING_BUILD","WAS_MIXED_PRE_FIX","tel:+66642579353 only","CONFIRMED_ACTIVE","normalize_href_e164"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-อุดรธานี","src/content/serviceAreas/รับซื้ออุปกรณ์คอมพิวเตอร์-อุดรธานี.md","markdown-body","serviceArea","tel:0642579353 x1","FIXED","PENDING_BUILD","WAS_MIXED_PRE_FIX","tel:+66642579353 only","CONFIRMED_ACTIVE","normalize_href_e164"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-อุบลราชธานี","src/content/serviceAreas/รับซื้ออุปกรณ์คอมพิวเตอร์-อุบลราชธานี.md","markdown-body","serviceArea","tel:0642579353 x1","FIXED","PENDING_BUILD","WAS_MIXED_PRE_FIX","tel:+66642579353 only","CONFIRMED_ACTIVE","normalize_href_e164"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-เลย","src/content/serviceAreas/รับซื้ออุปกรณ์คอมพิวเตอร์-เลย.md","markdown-body","serviceArea","tel:0642579353 x1","FIXED","PENDING_BUILD","WAS_MIXED_PRE_FIX","tel:+66642579353 only","CONFIRMED_ACTIVE","normalize_href_e164"
"/รับซื้อ/รับซื้ออุปกรณ์ไอที-กาฬสินธุ์","src/content/serviceAreas/รับซื้ออุปกรณ์ไอที-กาฬสินธุ์.md","markdown-body","serviceArea","tel:0642579353 x1","FIXED","PENDING_BUILD","WAS_MIXED_PRE_FIX","tel:+66642579353 only","CONFIRMED_ACTIVE","normalize_href_e164"
"/รับซื้อ/รับซื้ออุปกรณ์ไอที-ขอนแก่น","src/content/serviceAreas/รับซื้ออุปกรณ์ไอที-ขอนแก่น.md","markdown-body","serviceArea","tel:0642579353 x1","FIXED","PENDING_BUILD","WAS_MIXED_PRE_FIX","tel:+66642579353 only","CONFIRMED_ACTIVE","normalize_href_e164"
"/รับซื้อ/รับซื้ออุปกรณ์ไอที-ชัยภูมิ","src/content/serviceAreas/รับซื้ออุปกรณ์ไอที-ชัยภูมิ.md","markdown-body","serviceArea","tel:0642579353 x1","FIXED","PENDING_BUILD","WAS_MIXED_PRE_FIX","tel:+66642579353 only","CONFIRMED_ACTIVE","normalize_href_e164"
"/รับซื้อ/รับซื้ออุปกรณ์ไอที-นครพนม","src/content/serviceAreas/รับซื้ออุปกรณ์ไอที-นครพนม.md","markdown-body","serviceArea","tel:0642579353 x1","FIXED","PENDING_BUILD","WAS_MIXED_PRE_FIX","tel:+66642579353 only","CONFIRMED_ACTIVE","normalize_href_e164"
"/รับซื้อ/รับซื้ออุปกรณ์ไอที-นครราชสีมา","src/content/serviceAreas/รับซื้ออุปกรณ์ไอที-นครราชสีมา.md","markdown-body","serviceArea","tel:0642579353 x1","FIXED","PENDING_BUILD","WAS_MIXED_PRE_FIX","tel:+66642579353 only","CONFIRMED_ACTIVE","normalize_href_e164"
"/รับซื้อ/รับซื้ออุปกรณ์ไอที-บึงกาฬ","src/content/serviceAreas/รับซื้ออุปกรณ์ไอที-บึงกาฬ.md","markdown-body","serviceArea","tel:0642579353 x1","FIXED","PENDING_BUILD","WAS_MIXED_PRE_FIX","tel:+66642579353 only","CONFIRMED_ACTIVE","normalize_href_e164"
"/รับซื้อ/รับซื้ออุปกรณ์ไอที-บุรีรัมย์","src/content/serviceAreas/รับซื้ออุปกรณ์ไอที-บุรีรัมย์.md","markdown-body","serviceArea","tel:0642579353 x1","FIXED","PENDING_BUILD","WAS_MIXED_PRE_FIX","tel:+66642579353 only","CONFIRMED_ACTIVE","normalize_href_e164"
"/รับซื้อ/รับซื้ออุปกรณ์ไอที-มหาสารคาม","src/content/serviceAreas/รับซื้ออุปกรณ์ไอที-มหาสารคาม.md","markdown-body","serviceArea","tel:0642579353 x1","FIXED","PENDING_BUILD","WAS_MIXED_PRE_FIX","tel:+66642579353 only","CONFIRMED_ACTIVE","normalize_href_e164"
"/รับซื้อ/รับซื้ออุปกรณ์ไอที-มุกดาหาร","src/content/serviceAreas/รับซื้ออุปกรณ์ไอที-มุกดาหาร.md","markdown-body","serviceArea","tel:0642579353 x1","FIXED","PENDING_BUILD","WAS_MIXED_PRE_FIX","tel:+66642579353 only","CONFIRMED_ACTIVE","normalize_href_e164"
"/รับซื้อ/รับซื้ออุปกรณ์ไอที-ยโสธร","src/content/serviceAreas/รับซื้ออุปกรณ์ไอที-ยโสธร.md","markdown-body","serviceArea","tel:0642579353 x1","FIXED","PENDING_BUILD","WAS_MIXED_PRE_FIX","tel:+66642579353 only","CONFIRMED_ACTIVE","normalize_href_e164"
"/รับซื้อ/รับซื้ออุปกรณ์ไอที-ร้อยเอ็ด","src/content/serviceAreas/รับซื้ออุปกรณ์ไอที-ร้อยเอ็ด.md","markdown-body","serviceArea","tel:0642579353 x1","FIXED","PENDING_BUILD","WAS_MIXED_PRE_FIX","tel:+66642579353 only","CONFIRMED_ACTIVE","normalize_href_e164"
"/รับซื้อ/รับซื้ออุปกรณ์ไอที-ศรีสะเกษ","src/content/serviceAreas/รับซื้ออุปกรณ์ไอที-ศรีสะเกษ.md","markdown-body","serviceArea","tel:0642579353 x1","FIXED","PENDING_BUILD","WAS_MIXED_PRE_FIX","tel:+66642579353 only","CONFIRMED_ACTIVE","normalize_href_e164"
"/รับซื้อ/รับซื้ออุปกรณ์ไอที-สกลนคร","src/content/serviceAreas/รับซื้ออุปกรณ์ไอที-สกลนคร.md","markdown-body","serviceArea","tel:0642579353 x1","FIXED","PENDING_BUILD","WAS_MIXED_PRE_FIX","tel:+66642579353 only","CONFIRMED_ACTIVE","normalize_href_e164"
"/รับซื้อ/รับซื้ออุปกรณ์ไอที-สุรินทร์","src/content/serviceAreas/รับซื้ออุปกรณ์ไอที-สุรินทร์.md","markdown-body","serviceArea","tel:0642579353 x1","FIXED","PENDING_BUILD","WAS_MIXED_PRE_FIX","tel:+66642579353 only","CONFIRMED_ACTIVE","normalize_href_e164"
"/รับซื้อ/รับซื้ออุปกรณ์ไอที-หนองคาย","src/content/serviceAreas/รับซื้ออุปกรณ์ไอที-หนองคาย.md","markdown-body","serviceArea","tel:0642579353 x1","FIXED","PENDING_BUILD","WAS_MIXED_PRE_FIX","tel:+66642579353 only","CONFIRMED_ACTIVE","normalize_href_e164"
"/รับซื้อ/รับซื้ออุปกรณ์ไอที-หนองบัวลำภู","src/content/serviceAreas/รับซื้ออุปกรณ์ไอที-หนองบัวลำภู.md","markdown-body","serviceArea","tel:0642579353 x1","FIXED","PENDING_BUILD","WAS_MIXED_PRE_FIX","tel:+66642579353 only","CONFIRMED_ACTIVE","normalize_href_e164"
"/รับซื้อ/รับซื้ออุปกรณ์ไอที-อำนาจเจริญ","src/content/serviceAreas/รับซื้ออุปกรณ์ไอที-อำนาจเจริญ.md","markdown-body","serviceArea","tel:0642579353 x1","FIXED","PENDING_BUILD","WAS_MIXED_PRE_FIX","tel:+66642579353 only","CONFIRMED_ACTIVE","normalize_href_e164"
"/รับซื้อ/รับซื้ออุปกรณ์ไอที-อุดรธานี","src/content/serviceAreas/รับซื้ออุปกรณ์ไอที-อุดรธานี.md","markdown-body","serviceArea","tel:0642579353 x1","FIXED","PENDING_BUILD","WAS_MIXED_PRE_FIX","tel:+66642579353 only","CONFIRMED_ACTIVE","normalize_href_e164"
"/รับซื้อ/รับซื้ออุปกรณ์ไอที-อุบลราชธานี","src/content/serviceAreas/รับซื้ออุปกรณ์ไอที-อุบลราชธานี.md","markdown-body","serviceArea","tel:0642579353 x1","FIXED","PENDING_BUILD","WAS_MIXED_PRE_FIX","tel:+66642579353 only","CONFIRMED_ACTIVE","normalize_href_e164"
"/รับซื้อ/รับซื้ออุปกรณ์ไอที-เลย","src/content/serviceAreas/รับซื้ออุปกรณ์ไอที-เลย.md","markdown-body","serviceArea","tel:0642579353 x1","FIXED","PENDING_BUILD","WAS_MIXED_PRE_FIX","tel:+66642579353 only","CONFIRMED_ACTIVE","normalize_href_e164"
"/รับซื้อ/รับซื้อเครื่องเกม-กาฬสินธุ์","src/content/serviceAreas/รับซื้อเครื่องเกม-กาฬสินธุ์.md","markdown-body","serviceArea","tel:0642579353 x1","FIXED","PENDING_BUILD","WAS_MIXED_PRE_FIX","tel:+66642579353 only","CONFIRMED_ACTIVE","normalize_href_e164"
"/รับซื้อ/รับซื้อเครื่องเกม-ขอนแก่น","src/content/serviceAreas/รับซื้อเครื่องเกม-ขอนแก่น.md","markdown-body","serviceArea","tel:0642579353 x1","FIXED","PENDING_BUILD","WAS_MIXED_PRE_FIX","tel:+66642579353 only","CONFIRMED_ACTIVE","normalize_href_e164"
"/รับซื้อ/รับซื้อเครื่องเกม-ชัยภูมิ","src/content/serviceAreas/รับซื้อเครื่องเกม-ชัยภูมิ.md","markdown-body","serviceArea","tel:0642579353 x1","FIXED","PENDING_BUILD","WAS_MIXED_PRE_FIX","tel:+66642579353 only","CONFIRMED_ACTIVE","normalize_href_e164"
"/รับซื้อ/รับซื้อเครื่องเกม-นครพนม","src/content/serviceAreas/รับซื้อเครื่องเกม-นครพนม.md","markdown-body","serviceArea","tel:0642579353 x1","FIXED","PENDING_BUILD","WAS_MIXED_PRE_FIX","tel:+66642579353 only","CONFIRMED_ACTIVE","normalize_href_e164"
"/รับซื้อ/รับซื้อเครื่องเกม-นครราชสีมา","src/content/serviceAreas/รับซื้อเครื่องเกม-นครราชสีมา.md","markdown-body","serviceArea","tel:0642579353 x1","FIXED","PENDING_BUILD","WAS_MIXED_PRE_FIX","tel:+66642579353 only","CONFIRMED_ACTIVE","normalize_href_e164"
"/รับซื้อ/รับซื้อเครื่องเกม-บึงกาฬ","src/content/serviceAreas/รับซื้อเครื่องเกม-บึงกาฬ.md","markdown-body","serviceArea","tel:0642579353 x1","FIXED","PENDING_BUILD","WAS_MIXED_PRE_FIX","tel:+66642579353 only","CONFIRMED_ACTIVE","normalize_href_e164"
"/รับซื้อ/รับซื้อเครื่องเกม-บุรีรัมย์","src/content/serviceAreas/รับซื้อเครื่องเกม-บุรีรัมย์.md","markdown-body","serviceArea","tel:0642579353 x1","FIXED","PENDING_BUILD","WAS_MIXED_PRE_FIX","tel:+66642579353 only","CONFIRMED_ACTIVE","normalize_href_e164"
"/รับซื้อ/รับซื้อเครื่องเกม-มหาสารคาม","src/content/serviceAreas/รับซื้อเครื่องเกม-มหาสารคาม.md","markdown-body","serviceArea","tel:0642579353 x1","FIXED","PENDING_BUILD","WAS_MIXED_PRE_FIX","tel:+66642579353 only","CONFIRMED_ACTIVE","normalize_href_e164"
"/รับซื้อ/รับซื้อเครื่องเกม-มุกดาหาร","src/content/serviceAreas/รับซื้อเครื่องเกม-มุกดาหาร.md","markdown-body","serviceArea","tel:0642579353 x1","FIXED","PENDING_BUILD","WAS_MIXED_PRE_FIX","tel:+66642579353 only","CONFIRMED_ACTIVE","normalize_href_e164"
"/รับซื้อ/รับซื้อเครื่องเกม-ยโสธร","src/content/serviceAreas/รับซื้อเครื่องเกม-ยโสธร.md","markdown-body","serviceArea","tel:0642579353 x1","FIXED","PENDING_BUILD","WAS_MIXED_PRE_FIX","tel:+66642579353 only","CONFIRMED_ACTIVE","normalize_href_e164"
"/รับซื้อ/รับซื้อเครื่องเกม-ร้อยเอ็ด","src/content/serviceAreas/รับซื้อเครื่องเกม-ร้อยเอ็ด.md","markdown-body","serviceArea","tel:0642579353 x1","FIXED","PENDING_BUILD","WAS_MIXED_PRE_FIX","tel:+66642579353 only","CONFIRMED_ACTIVE","normalize_href_e164"
"/รับซื้อ/รับซื้อเครื่องเกม-ศรีสะเกษ","src/content/serviceAreas/รับซื้อเครื่องเกม-ศรีสะเกษ.md","markdown-body","serviceArea","tel:0642579353 x1","FIXED","PENDING_BUILD","WAS_MIXED_PRE_FIX","tel:+66642579353 only","CONFIRMED_ACTIVE","normalize_href_e164"
"/รับซื้อ/รับซื้อเครื่องเกม-สกลนคร","src/content/serviceAreas/รับซื้อเครื่องเกม-สกลนคร.md","markdown-body","serviceArea","tel:0642579353 x1","FIXED","PENDING_BUILD","WAS_MIXED_PRE_FIX","tel:+66642579353 only","CONFIRMED_ACTIVE","normalize_href_e164"
"/รับซื้อ/รับซื้อเครื่องเกม-สุรินทร์","src/content/serviceAreas/รับซื้อเครื่องเกม-สุรินทร์.md","markdown-body","serviceArea","tel:0642579353 x1","FIXED","PENDING_BUILD","WAS_MIXED_PRE_FIX","tel:+66642579353 only","CONFIRMED_ACTIVE","normalize_href_e164"
"/รับซื้อ/รับซื้อเครื่องเกม-หนองคาย","src/content/serviceAreas/รับซื้อเครื่องเกม-หนองคาย.md","markdown-body","serviceArea","tel:0642579353 x1","FIXED","PENDING_BUILD","WAS_MIXED_PRE_FIX","tel:+66642579353 only","CONFIRMED_ACTIVE","normalize_href_e164"
"/รับซื้อ/รับซื้อเครื่องเกม-หนองบัวลำภู","src/content/serviceAreas/รับซื้อเครื่องเกม-หนองบัวลำภู.md","markdown-body","serviceArea","tel:0642579353 x1","FIXED","PENDING_BUILD","WAS_MIXED_PRE_FIX","tel:+66642579353 only","CONFIRMED_ACTIVE","normalize_href_e164"
"/รับซื้อ/รับซื้อเครื่องเกม-อำนาจเจริญ","src/content/serviceAreas/รับซื้อเครื่องเกม-อำนาจเจริญ.md","markdown-body","serviceArea","tel:0642579353 x1","FIXED","PENDING_BUILD","WAS_MIXED_PRE_FIX","tel:+66642579353 only","CONFIRMED_ACTIVE","normalize_href_e164"
"/รับซื้อ/รับซื้อเครื่องเกม-อุดรธานี","src/content/serviceAreas/รับซื้อเครื่องเกม-อุดรธานี.md","markdown-body","serviceArea","tel:0642579353 x1","FIXED","PENDING_BUILD","WAS_MIXED_PRE_FIX","tel:+66642579353 only","CONFIRMED_ACTIVE","normalize_href_e164"
"/รับซื้อ/รับซื้อเครื่องเกม-อุบลราชธานี","src/content/serviceAreas/รับซื้อเครื่องเกม-อุบลราชธานี.md","markdown-body","serviceArea","tel:0642579353 x1","FIXED","PENDING_BUILD","WAS_MIXED_PRE_FIX","tel:+66642579353 only","CONFIRMED_ACTIVE","normalize_href_e164"
"/รับซื้อ/รับซื้อเครื่องเกม-เลย","src/content/serviceAreas/รับซื้อเครื่องเกม-เลย.md","markdown-body","serviceArea","tel:0642579353 x1","FIXED","PENDING_BUILD","WAS_MIXED_PRE_FIX","tel:+66642579353 only","CONFIRMED_ACTIVE","normalize_href_e164"
"/รับซื้อ/รับซื้อเมนบอร์ด-กาฬสินธุ์","src/content/serviceAreas/รับซื้อเมนบอร์ด-กาฬสินธุ์.md","markdown-body","serviceArea","tel:0642579353 x1","FIXED","PENDING_BUILD","WAS_MIXED_PRE_FIX","tel:+66642579353 only","CONFIRMED_ACTIVE","normalize_href_e164"
"/รับซื้อ/รับซื้อเมนบอร์ด-ขอนแก่น","src/content/serviceAreas/รับซื้อเมนบอร์ด-ขอนแก่น.md","markdown-body","serviceArea","tel:0642579353 x1","FIXED","PENDING_BUILD","WAS_MIXED_PRE_FIX","tel:+66642579353 only","CONFIRMED_ACTIVE","normalize_href_e164"
"/รับซื้อ/รับซื้อเมนบอร์ด-ชัยภูมิ","src/content/serviceAreas/รับซื้อเมนบอร์ด-ชัยภูมิ.md","markdown-body","serviceArea","tel:0642579353 x1","FIXED","PENDING_BUILD","WAS_MIXED_PRE_FIX","tel:+66642579353 only","CONFIRMED_ACTIVE","normalize_href_e164"
"/รับซื้อ/รับซื้อเมนบอร์ด-นครพนม","src/content/serviceAreas/รับซื้อเมนบอร์ด-นครพนม.md","markdown-body","serviceArea","tel:0642579353 x1","FIXED","PENDING_BUILD","WAS_MIXED_PRE_FIX","tel:+66642579353 only","CONFIRMED_ACTIVE","normalize_href_e164"
"/รับซื้อ/รับซื้อเมนบอร์ด-นครราชสีมา","src/content/serviceAreas/รับซื้อเมนบอร์ด-นครราชสีมา.md","markdown-body","serviceArea","tel:0642579353 x1","FIXED","PENDING_BUILD","WAS_MIXED_PRE_FIX","tel:+66642579353 only","CONFIRMED_ACTIVE","normalize_href_e164"
"/รับซื้อ/รับซื้อเมนบอร์ด-บึงกาฬ","src/content/serviceAreas/รับซื้อเมนบอร์ด-บึงกาฬ.md","markdown-body","serviceArea","tel:0642579353 x1","FIXED","PENDING_BUILD","WAS_MIXED_PRE_FIX","tel:+66642579353 only","CONFIRMED_ACTIVE","normalize_href_e164"
"/รับซื้อ/รับซื้อเมนบอร์ด-บุรีรัมย์","src/content/serviceAreas/รับซื้อเมนบอร์ด-บุรีรัมย์.md","markdown-body","serviceArea","tel:0642579353 x1","FIXED","PENDING_BUILD","WAS_MIXED_PRE_FIX","tel:+66642579353 only","CONFIRMED_ACTIVE","normalize_href_e164"
"/รับซื้อ/รับซื้อเมนบอร์ด-มหาสารคาม","src/content/serviceAreas/รับซื้อเมนบอร์ด-มหาสารคาม.md","markdown-body","serviceArea","tel:0642579353 x1","FIXED","PENDING_BUILD","WAS_MIXED_PRE_FIX","tel:+66642579353 only","CONFIRMED_ACTIVE","normalize_href_e164"
"/รับซื้อ/รับซื้อเมนบอร์ด-มุกดาหาร","src/content/serviceAreas/รับซื้อเมนบอร์ด-มุกดาหาร.md","markdown-body","serviceArea","tel:0642579353 x1","FIXED","PENDING_BUILD","WAS_MIXED_PRE_FIX","tel:+66642579353 only","CONFIRMED_ACTIVE","normalize_href_e164"
"/รับซื้อ/รับซื้อเมนบอร์ด-ยโสธร","src/content/serviceAreas/รับซื้อเมนบอร์ด-ยโสธร.md","markdown-body","serviceArea","tel:0642579353 x1","FIXED","PENDING_BUILD","WAS_MIXED_PRE_FIX","tel:+66642579353 only","CONFIRMED_ACTIVE","normalize_href_e164"
"/รับซื้อ/รับซื้อเมนบอร์ด-ร้อยเอ็ด","src/content/serviceAreas/รับซื้อเมนบอร์ด-ร้อยเอ็ด.md","markdown-body","serviceArea","tel:0642579353 x1","FIXED","PENDING_BUILD","WAS_MIXED_PRE_FIX","tel:+66642579353 only","CONFIRMED_ACTIVE","normalize_href_e164"
"/รับซื้อ/รับซื้อเมนบอร์ด-ศรีสะเกษ","src/content/serviceAreas/รับซื้อเมนบอร์ด-ศรีสะเกษ.md","markdown-body","serviceArea","tel:0642579353 x1","FIXED","PENDING_BUILD","WAS_MIXED_PRE_FIX","tel:+66642579353 only","CONFIRMED_ACTIVE","normalize_href_e164"
"/รับซื้อ/รับซื้อเมนบอร์ด-สกลนคร","src/content/serviceAreas/รับซื้อเมนบอร์ด-สกลนคร.md","markdown-body","serviceArea","tel:0642579353 x1","FIXED","PENDING_BUILD","WAS_MIXED_PRE_FIX","tel:+66642579353 only","CONFIRMED_ACTIVE","normalize_href_e164"
"/รับซื้อ/รับซื้อเมนบอร์ด-สุรินทร์","src/content/serviceAreas/รับซื้อเมนบอร์ด-สุรินทร์.md","markdown-body","serviceArea","tel:0642579353 x1","FIXED","PENDING_BUILD","WAS_MIXED_PRE_FIX","tel:+66642579353 only","CONFIRMED_ACTIVE","normalize_href_e164"
"/รับซื้อ/รับซื้อเมนบอร์ด-หนองคาย","src/content/serviceAreas/รับซื้อเมนบอร์ด-หนองคาย.md","markdown-body","serviceArea","tel:0642579353 x1","FIXED","PENDING_BUILD","WAS_MIXED_PRE_FIX","tel:+66642579353 only","CONFIRMED_ACTIVE","normalize_href_e164"
"/รับซื้อ/รับซื้อเมนบอร์ด-หนองบัวลำภู","src/content/serviceAreas/รับซื้อเมนบอร์ด-หนองบัวลำภู.md","markdown-body","serviceArea","tel:0642579353 x1","FIXED","PENDING_BUILD","WAS_MIXED_PRE_FIX","tel:+66642579353 only","CONFIRMED_ACTIVE","normalize_href_e164"
"/รับซื้อ/รับซื้อเมนบอร์ด-อำนาจเจริญ","src/content/serviceAreas/รับซื้อเมนบอร์ด-อำนาจเจริญ.md","markdown-body","serviceArea","tel:0642579353 x1","FIXED","PENDING_BUILD","WAS_MIXED_PRE_FIX","tel:+66642579353 only","CONFIRMED_ACTIVE","normalize_href_e164"
"/รับซื้อ/รับซื้อเมนบอร์ด-อุดรธานี","src/content/serviceAreas/รับซื้อเมนบอร์ด-อุดรธานี.md","markdown-body","serviceArea","tel:0642579353 x1","FIXED","PENDING_BUILD","WAS_MIXED_PRE_FIX","tel:+66642579353 only","CONFIRMED_ACTIVE","normalize_href_e164"
"/รับซื้อ/รับซื้อเมนบอร์ด-อุบลราชธานี","src/content/serviceAreas/รับซื้อเมนบอร์ด-อุบลราชธานี.md","markdown-body","serviceArea","tel:0642579353 x1","FIXED","PENDING_BUILD","WAS_MIXED_PRE_FIX","tel:+66642579353 only","CONFIRMED_ACTIVE","normalize_href_e164"
