url,status,lastmod,robots,canonical,in_local_sitemap,in_local_routes,result
/รับซื้อ/รับซื้อหูฟัง-บุรีรัมย์,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อหูฟัง-กาฬสินธุ์,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อหูฟัง-ขอนแก่น,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อหูฟัง-นครพนม,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อหูฟัง-นครราชสีมา,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อหูฟัง-มหาสารคาม,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อหูฟัง-มุกดาหาร,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อหูฟัง-ยโสธร,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อหูฟัง-ร้อยเอ็ด,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อหูฟัง-ศรีสะเกษ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อหูฟัง-สกลนคร,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อหูฟัง-สุรินทร์,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อหูฟัง-หนองบัวลำภู,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อหูฟัง-หนองคาย,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อหูฟัง-อำนาจเจริญ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อหูฟัง-อุบลราชธานี,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อหูฟัง-อุดรธานี,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อหูฟัง-เลย,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้ออุปกรณ์-network-ชัยภูมิ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้ออุปกรณ์-network-บึงกาฬ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้ออุปกรณ์-network-บุรีรัมย์,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้ออุปกรณ์-network-กาฬสินธุ์,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้ออุปกรณ์-network-ขอนแก่น,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้ออุปกรณ์-network-นครพนม,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้ออุปกรณ์-network-นครราชสีมา,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้ออุปกรณ์-network-มหาสารคาม,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้ออุปกรณ์-network-มุกดาหาร,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้ออุปกรณ์-network-ยโสธร,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้ออุปกรณ์-network-ร้อยเอ็ด,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้ออุปกรณ์-network-ศรีสะเกษ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้ออุปกรณ์-network-สกลนคร,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้ออุปกรณ์-network-สุรินทร์,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้ออุปกรณ์-network-หนองบัวลำภู,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้ออุปกรณ์-network-หนองคาย,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้ออุปกรณ์-network-อำนาจเจริญ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้ออุปกรณ์-network-อุบลราชธานี,200,2026-08-01,,,yes,yes,PASS
/รับซื้อ/รับซื้ออุปกรณ์-network-อุดรธานี,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้ออุปกรณ์-network-เลย,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-ชัยภูมิ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-บึงกาฬ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-บุรีรัมย์,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-กาฬสินธุ์,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-ขอนแก่น,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-นครพนม,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-นครราชสีมา,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-มหาสารคาม,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-มุกดาหาร,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-ยโสธร,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-ร้อยเอ็ด,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-ศรีสะเกษ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-สกลนคร,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-สุรินทร์,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-หนองบัวลำภู,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-หนองคาย,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-อำนาจเจริญ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-อุบลราชธานี,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-อุดรธานี,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-เลย,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้ออุปกรณ์ไอที-ชัยภูมิ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้ออุปกรณ์ไอที-บึงกาฬ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้ออุปกรณ์ไอที-บุรีรัมย์,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้ออุปกรณ์ไอที-กาฬสินธุ์,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้ออุปกรณ์ไอที-ขอนแก่น,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้ออุปกรณ์ไอที-นครพนม,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้ออุปกรณ์ไอที-นครราชสีมา,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้ออุปกรณ์ไอที-มหาสารคาม,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้ออุปกรณ์ไอที-มุกดาหาร,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้ออุปกรณ์ไอที-ยโสธร,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้ออุปกรณ์ไอที-ร้อยเอ็ด,200,2026-05-30,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://amphon.co.th/รับซื้อ/รับซื้ออุปกรณ์ไอที-ร้อยเอ็ด,yes,yes,PASS
/รับซื้อ/รับซื้ออุปกรณ์ไอที-ศรีสะเกษ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้ออุปกรณ์ไอที-สกลนคร,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้ออุปกรณ์ไอที-สุรินทร์,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้ออุปกรณ์ไอที-หนองบัวลำภู,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้ออุปกรณ์ไอที-หนองคาย,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้ออุปกรณ์ไอที-อำนาจเจริญ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้ออุปกรณ์ไอที-อุบลราชธานี,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้ออุปกรณ์ไอที-อุดรธานี,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้ออุปกรณ์ไอที-เลย,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อเฟอร์นิเจอร์-ชัยภูมิ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อเฟอร์นิเจอร์-บึงกาฬ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อเฟอร์นิเจอร์-บุรีรัมย์,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อเฟอร์นิเจอร์-กาฬสินธุ์,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อเฟอร์นิเจอร์-ขอนแก่น,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อเฟอร์นิเจอร์-นครพนม,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อเฟอร์นิเจอร์-นครราชสีมา,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อเฟอร์นิเจอร์-มหาสารคาม,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อเฟอร์นิเจอร์-มุกดาหาร,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อเฟอร์นิเจอร์-ยโสธร,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อเฟอร์นิเจอร์-ร้อยเอ็ด,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อเฟอร์นิเจอร์-ศรีสะเกษ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อเฟอร์นิเจอร์-สกลนคร,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อเฟอร์นิเจอร์-สุรินทร์,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อเฟอร์นิเจอร์-หนองบัวลำภู,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อเฟอร์นิเจอร์-หนองคาย,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อเฟอร์นิเจอร์-อำนาจเจริญ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อเฟอร์นิเจอร์-อุบลราชธานี,200,2026-08-01,,,yes,yes,PASS
/รับซื้อ/รับซื้อเฟอร์นิเจอร์-อุดรธานี,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อเฟอร์นิเจอร์-เลย,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อเครื่องเกม-ชัยภูมิ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อเครื่องเกม-บึงกาฬ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อเครื่องเกม-บุรีรัมย์,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อเครื่องเกม-กาฬสินธุ์,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อเครื่องเกม-ขอนแก่น,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อเครื่องเกม-นครพนม,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อเครื่องเกม-นครราชสีมา,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อเครื่องเกม-มหาสารคาม,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อเครื่องเกม-มุกดาหาร,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อเครื่องเกม-ยโสธร,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อเครื่องเกม-ร้อยเอ็ด,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อเครื่องเกม-ศรีสะเกษ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อเครื่องเกม-สกลนคร,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อเครื่องเกม-สุรินทร์,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อเครื่องเกม-หนองบัวลำภู,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อเครื่องเกม-หนองคาย,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อเครื่องเกม-อำนาจเจริญ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อเครื่องเกม-อุบลราชธานี,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อเครื่องเกม-อุดรธานี,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อเครื่องเกม-เลย,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-ชัยภูมิ,200,2026-08-01,,,yes,yes,PASS
/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-บึงกาฬ,200,2026-08-01,,,yes,yes,PASS
/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-บุรีรัมย์,200,2026-08-01,,,yes,yes,PASS
/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-กาฬสินธุ์,200,2026-08-01,,,yes,yes,PASS
/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-ขอนแก่น,200,2026-08-01,,,yes,yes,PASS
/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-นครพนม,200,2026-08-01,,,yes,yes,PASS
/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-นครราชสีมา,200,2026-08-01,,,yes,yes,PASS
/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-มหาสารคาม,200,2026-08-01,,,yes,yes,PASS
/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-มุกดาหาร,200,2026-08-01,,,yes,yes,PASS
/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-ยโสธร,200,2026-08-01,,,yes,yes,PASS
/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-ร้อยเอ็ด,200,2026-08-01,,,yes,yes,PASS
/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-ศรีสะเกษ,200,2026-08-01,,,yes,yes,PASS
/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-สกลนคร,200,2026-08-01,,,yes,yes,PASS
/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-สุรินทร์,200,2026-08-01,,,yes,yes,PASS
/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-หนองบัวลำภู,200,2026-08-01,,,yes,yes,PASS
/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-หนองคาย,200,2026-08-01,,,yes,yes,PASS
/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-อำนาจเจริญ,200,2026-08-01,,,yes,yes,PASS
/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-อุบลราชธานี,200,2026-08-01,,,yes,yes,PASS
/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-อุดรธานี,200,2026-08-01,,,yes,yes,PASS
/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-เลย,200,2026-08-01,,,yes,yes,PASS
/รับซื้อ/รับซื้อเมนบอร์ด-ชัยภูมิ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อเมนบอร์ด-บึงกาฬ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อเมนบอร์ด-บุรีรัมย์,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อเมนบอร์ด-กาฬสินธุ์,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อเมนบอร์ด-ขอนแก่น,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อเมนบอร์ด-นครพนม,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อเมนบอร์ด-นครราชสีมา,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อเมนบอร์ด-มหาสารคาม,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อเมนบอร์ด-มุกดาหาร,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อเมนบอร์ด-ยโสธร,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อเมนบอร์ด-ร้อยเอ็ด,200,2026-05-30,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://amphon.co.th/รับซื้อ/รับซื้อเมนบอร์ด-ร้อยเอ็ด,yes,yes,PASS
/รับซื้อ/รับซื้อเมนบอร์ด-ศรีสะเกษ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อเมนบอร์ด-สกลนคร,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อเมนบอร์ด-สุรินทร์,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อเมนบอร์ด-หนองบัวลำภู,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อเมนบอร์ด-หนองคาย,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อเมนบอร์ด-อำนาจเจริญ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อเมนบอร์ด-อุบลราชธานี,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อเมนบอร์ด-อุดรธานี,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อเมนบอร์ด-เลย,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อแท็บเล็ต-ชัยภูมิ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อแท็บเล็ต-บึงกาฬ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อแท็บเล็ต-บุรีรัมย์,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อแท็บเล็ต-กาฬสินธุ์,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อแท็บเล็ต-ขอนแก่น,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อแท็บเล็ต-นครพนม,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อแท็บเล็ต-นครราชสีมา,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อแท็บเล็ต-มหาสารคาม,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อแท็บเล็ต-มุกดาหาร,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อแท็บเล็ต-ยโสธร,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อแท็บเล็ต-ร้อยเอ็ด,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อแท็บเล็ต-ศรีสะเกษ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อแท็บเล็ต-สกลนคร,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อแท็บเล็ต-สุรินทร์,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อแท็บเล็ต-หนองบัวลำภู,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อแท็บเล็ต-หนองคาย,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อแท็บเล็ต-อำนาจเจริญ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อแท็บเล็ต-อุบลราชธานี,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อแท็บเล็ต-อุดรธานี,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อแท็บเล็ต-เลย,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อแรม-ชัยภูมิ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อแรม-บึงกาฬ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อแรม-บุรีรัมย์,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อแรม-กาฬสินธุ์,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อแรม-ขอนแก่น,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อแรม-นครพนม,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อแรม-นครราชสีมา,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อแรม-มหาสารคาม,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อแรม-มุกดาหาร,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อแรม-ยโสธร,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อแรม-ร้อยเอ็ด,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อแรม-ศรีสะเกษ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อแรม-สกลนคร,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อแรม-สุรินทร์,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อแรม-หนองบัวลำภู,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อแรม-หนองคาย,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อแรม-อำนาจเจริญ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อแรม-อุบลราชธานี,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อแรม-อุดรธานี,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อแรม-เลย,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อโดรน-ชัยภูมิ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อโดรน-บึงกาฬ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อโดรน-บุรีรัมย์,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อโดรน-กาฬสินธุ์,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อโดรน-ขอนแก่น,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อโดรน-นครพนม,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อโดรน-นครราชสีมา,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อโดรน-มหาสารคาม,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อโดรน-มุกดาหาร,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อโดรน-ยโสธร,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อโดรน-ร้อยเอ็ด,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อโดรน-ศรีสะเกษ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อโดรน-สกลนคร,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อโดรน-สุรินทร์,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อโดรน-หนองบัวลำภู,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อโดรน-หนองคาย,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อโดรน-อำนาจเจริญ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อโดรน-อุบลราชธานี,200,2026-08-01,,,yes,yes,PASS
/รับซื้อ/รับซื้อโดรน-อุดรธานี,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อโดรน-เลย,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อโน๊ตบุ๊ค-ชัยภูมิ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อโน๊ตบุ๊ค-บึงกาฬ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อโน๊ตบุ๊ค-บุรีรัมย์,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อโน๊ตบุ๊ค-กาฬสินธุ์,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อโน๊ตบุ๊ค-ขอนแก่น,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อโน๊ตบุ๊ค-นครพนม,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อโน๊ตบุ๊ค-นครราชสีมา,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อโน๊ตบุ๊ค-มหาสารคาม,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อโน๊ตบุ๊ค-มุกดาหาร,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อโน๊ตบุ๊ค-ยโสธร,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อโน๊ตบุ๊ค-ร้อยเอ็ด,200,2026-05-30,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://amphon.co.th/รับซื้อ/รับซื้อโน๊ตบุ๊ค-ร้อยเอ็ด,yes,yes,PASS
/รับซื้อ/รับซื้อโน๊ตบุ๊ค-ศรีสะเกษ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อโน๊ตบุ๊ค-สกลนคร,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อโน๊ตบุ๊ค-สุรินทร์,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อโน๊ตบุ๊ค-หนองบัวลำภู,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อโน๊ตบุ๊ค-หนองคาย,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อโน๊ตบุ๊ค-อำนาจเจริญ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อโน๊ตบุ๊ค-อุบลราชธานี,200,2026-06-13,,,yes,yes,PASS
/รับซื้อ/รับซื้อโน๊ตบุ๊ค-อุดรธานี,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อโน๊ตบุ๊ค-เลย,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อโน๊ตบุ๊คเกมมิ่ง-ชัยภูมิ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อโน๊ตบุ๊คเกมมิ่ง-บึงกาฬ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อโน๊ตบุ๊คเกมมิ่ง-บุรีรัมย์,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อโน๊ตบุ๊คเกมมิ่ง-กาฬสินธุ์,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อโน๊ตบุ๊คเกมมิ่ง-ขอนแก่น,200,2026-05-30,,,yes,yes,PASS
