hub_url,hub_type,spoke_url,spoke_type,relationship,preferred_anchor_type,existing_link,recommended_link,risk,status
"/พื้นที่ให้บริการ/อำนาจเจริญ","location","/รับซื้อ/รับซื้อ-macbook-อำนาจเจริญ","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/อำนาจเจริญ","location","/รับซื้อ/รับซื้อคอมพิวเตอร์-อำนาจเจริญ","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/อำนาจเจริญ","location","/รับซื้อ/รับซื้อ-iphone-อำนาจเจริญ","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/อุดรธานี","location","/รับซื้อ/รับซื้อโน๊ตบุ๊ค-อุดรธานี","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/อุดรธานี","location","/รับซื้อ/รับซื้อ-macbook-อุดรธานี","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/อุดรธานี","location","/รับซื้อ/รับซื้อคอมพิวเตอร์-อุดรธานี","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/อุดรธานี","location","/รับซื้อ/รับซื้อ-iphone-อุดรธานี","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/อุบลราชธานี","location","/รับซื้อ/รับซื้อโน๊ตบุ๊ค-อุบลราชธานี","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/อุบลราชธานี","location","/รับซื้อ/รับซื้อ-macbook-อุบลราชธานี","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/อุบลราชธานี","location","/รับซื้อ/รับซื้อคอมพิวเตอร์-อุบลราชธานี","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/อุบลราชธานี","location","/รับซื้อ/รับซื้อ-iphone-อุบลราชธานี","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/เลย","location","/รับซื้อ/รับซื้อโน๊ตบุ๊ค-เลย","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/เลย","location","/รับซื้อ/รับซื้อ-macbook-เลย","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/เลย","location","/รับซื้อ/รับซื้อคอมพิวเตอร์-เลย","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/เลย","location","/รับซื้อ/รับซื้อ-iphone-เลย","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/กาฬสินธุ์","location","/รับซื้อ/รับซื้อโน๊ตบุ๊ค-กาฬสินธุ์","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/กาฬสินธุ์","location","/รับซื้อ/รับซื้อ-macbook-กาฬสินธุ์","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/กาฬสินธุ์","location","/รับซื้อ/รับซื้อคอมพิวเตอร์-กาฬสินธุ์","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/กาฬสินธุ์","location","/รับซื้อ/รับซื้อ-iphone-กาฬสินธุ์","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/ขอนแก่น","location","/รับซื้อ/รับซื้อโน๊ตบุ๊ค-ขอนแก่น","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/ขอนแก่น","location","/รับซื้อ/รับซื้อ-macbook-ขอนแก่น","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/ขอนแก่น","location","/รับซื้อ/รับซื้อคอมพิวเตอร์-ขอนแก่น","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/ขอนแก่น","location","/รับซื้อ/รับซื้อ-iphone-ขอนแก่น","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/ชัยภูมิ","location","/รับซื้อ/รับซื้อโน๊ตบุ๊ค-ชัยภูมิ","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/ชัยภูมิ","location","/รับซื้อ/รับซื้อ-macbook-ชัยภูมิ","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/ชัยภูมิ","location","/รับซื้อ/รับซื้อคอมพิวเตอร์-ชัยภูมิ","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/ชัยภูมิ","location","/รับซื้อ/รับซื้อ-iphone-ชัยภูมิ","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/นครพนม","location","/รับซื้อ/รับซื้อโน๊ตบุ๊ค-นครพนม","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/นครพนม","location","/รับซื้อ/รับซื้อ-macbook-นครพนม","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/นครพนม","location","/รับซื้อ/รับซื้อคอมพิวเตอร์-นครพนม","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/นครพนม","location","/รับซื้อ/รับซื้อ-iphone-นครพนม","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/นครราชสีมา","location","/รับซื้อ/รับซื้อโน๊ตบุ๊ค-นครราชสีมา","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/นครราชสีมา","location","/รับซื้อ/รับซื้อ-macbook-นครราชสีมา","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/นครราชสีมา","location","/รับซื้อ/รับซื้อคอมพิวเตอร์-นครราชสีมา","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/นครราชสีมา","location","/รับซื้อ/รับซื้อ-iphone-นครราชสีมา","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/บึงกาฬ","location","/รับซื้อ/รับซื้อโน๊ตบุ๊ค-บึงกาฬ","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/บึงกาฬ","location","/รับซื้อ/รับซื้อ-macbook-บึงกาฬ","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/บึงกาฬ","location","/รับซื้อ/รับซื้อคอมพิวเตอร์-บึงกาฬ","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/บึงกาฬ","location","/รับซื้อ/รับซื้อ-iphone-บึงกาฬ","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/บุรีรัมย์","location","/รับซื้อ/รับซื้อโน๊ตบุ๊ค-บุรีรัมย์","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/บุรีรัมย์","location","/รับซื้อ/รับซื้อ-macbook-บุรีรัมย์","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/บุรีรัมย์","location","/รับซื้อ/รับซื้อคอมพิวเตอร์-บุรีรัมย์","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/บุรีรัมย์","location","/รับซื้อ/รับซื้อ-iphone-บุรีรัมย์","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/มหาสารคาม","location","/รับซื้อ/รับซื้อโน๊ตบุ๊ค-มหาสารคาม","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/มหาสารคาม","location","/รับซื้อ/รับซื้อ-macbook-มหาสารคาม","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/มหาสารคาม","location","/รับซื้อ/รับซื้อคอมพิวเตอร์-มหาสารคาม","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/มหาสารคาม","location","/รับซื้อ/รับซื้อ-iphone-มหาสารคาม","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/มุกดาหาร","location","/รับซื้อ/รับซื้อโน๊ตบุ๊ค-มุกดาหาร","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/มุกดาหาร","location","/รับซื้อ/รับซื้อ-macbook-มุกดาหาร","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/มุกดาหาร","location","/รับซื้อ/รับซื้อคอมพิวเตอร์-มุกดาหาร","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/มุกดาหาร","location","/รับซื้อ/รับซื้อ-iphone-มุกดาหาร","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/ยโสธร","location","/รับซื้อ/รับซื้อโน๊ตบุ๊ค-ยโสธร","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/ยโสธร","location","/รับซื้อ/รับซื้อ-macbook-ยโสธร","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/ยโสธร","location","/รับซื้อ/รับซื้อคอมพิวเตอร์-ยโสธร","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/ยโสธร","location","/รับซื้อ/รับซื้อ-iphone-ยโสธร","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/ร้อยเอ็ด","location","/รับซื้อ/รับซื้อโน๊ตบุ๊ค-ร้อยเอ็ด","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/ร้อยเอ็ด","location","/รับซื้อ/รับซื้อ-macbook-ร้อยเอ็ด","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/ร้อยเอ็ด","location","/รับซื้อ/รับซื้อคอมพิวเตอร์-ร้อยเอ็ด","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/ร้อยเอ็ด","location","/รับซื้อ/รับซื้อ-iphone-ร้อยเอ็ด","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/ศรีสะเกษ","location","/รับซื้อ/รับซื้อโน๊ตบุ๊ค-ศรีสะเกษ","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/ศรีสะเกษ","location","/รับซื้อ/รับซื้อ-macbook-ศรีสะเกษ","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/ศรีสะเกษ","location","/รับซื้อ/รับซื้อคอมพิวเตอร์-ศรีสะเกษ","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/ศรีสะเกษ","location","/รับซื้อ/รับซื้อ-iphone-ศรีสะเกษ","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/สกลนคร","location","/รับซื้อ/รับซื้อโน๊ตบุ๊ค-สกลนคร","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/สกลนคร","location","/รับซื้อ/รับซื้อ-macbook-สกลนคร","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/สกลนคร","location","/รับซื้อ/รับซื้อคอมพิวเตอร์-สกลนคร","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/สกลนคร","location","/รับซื้อ/รับซื้อ-iphone-สกลนคร","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/สุรินทร์","location","/รับซื้อ/รับซื้อโน๊ตบุ๊ค-สุรินทร์","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/สุรินทร์","location","/รับซื้อ/รับซื้อ-macbook-สุรินทร์","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/สุรินทร์","location","/รับซื้อ/รับซื้อคอมพิวเตอร์-สุรินทร์","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/สุรินทร์","location","/รับซื้อ/รับซื้อ-iphone-สุรินทร์","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/หนองคาย","location","/รับซื้อ/รับซื้อโน๊ตบุ๊ค-หนองคาย","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/หนองคาย","location","/รับซื้อ/รับซื้อ-macbook-หนองคาย","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/หนองคาย","location","/รับซื้อ/รับซื้อคอมพิวเตอร์-หนองคาย","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/หนองคาย","location","/รับซื้อ/รับซื้อ-iphone-หนองคาย","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/หนองบัวลำภู","location","/รับซื้อ/รับซื้อโน๊ตบุ๊ค-หนองบัวลำภู","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/หนองบัวลำภู","location","/รับซื้อ/รับซื้อ-macbook-หนองบัวลำภู","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/หนองบัวลำภู","location","/รับซื้อ/รับซื้อคอมพิวเตอร์-หนองบัวลำภู","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/หนองบัวลำภู","location","/รับซื้อ/รับซื้อ-iphone-หนองบัวลำภู","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/อำนาจเจริญ","location","/รับซื้อ/รับซื้อโน๊ตบุ๊ค-อำนาจเจริญ","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/อำนาจเจริญ","location","/รับซื้อ/รับซื้อ-macbook-อำนาจเจริญ","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/อำนาจเจริญ","location","/รับซื้อ/รับซื้อคอมพิวเตอร์-อำนาจเจริญ","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/อำนาจเจริญ","location","/รับซื้อ/รับซื้อ-iphone-อำนาจเจริญ","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/อุดรธานี","location","/รับซื้อ/รับซื้อโน๊ตบุ๊ค-อุดรธานี","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/อุดรธานี","location","/รับซื้อ/รับซื้อ-macbook-อุดรธานี","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/อุดรธานี","location","/รับซื้อ/รับซื้อคอมพิวเตอร์-อุดรธานี","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/อุดรธานี","location","/รับซื้อ/รับซื้อ-iphone-อุดรธานี","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/อุบลราชธานี","location","/รับซื้อ/รับซื้อโน๊ตบุ๊ค-อุบลราชธานี","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/อุบลราชธานี","location","/รับซื้อ/รับซื้อ-macbook-อุบลราชธานี","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/อุบลราชธานี","location","/รับซื้อ/รับซื้อคอมพิวเตอร์-อุบลราชธานี","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/อุบลราชธานี","location","/รับซื้อ/รับซื้อ-iphone-อุบลราชธานี","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/เลย","location","/รับซื้อ/รับซื้อโน๊ตบุ๊ค-เลย","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/เลย","location","/รับซื้อ/รับซื้อ-macbook-เลย","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/เลย","location","/รับซื้อ/รับซื้อคอมพิวเตอร์-เลย","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/เลย","location","/รับซื้อ/รับซื้อ-iphone-เลย","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/กาฬสินธุ์","location","/รับซื้อ/รับซื้อโน๊ตบุ๊ค-กาฬสินธุ์","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/กาฬสินธุ์","location","/รับซื้อ/รับซื้อ-macbook-กาฬสินธุ์","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/กาฬสินธุ์","location","/รับซื้อ/รับซื้อคอมพิวเตอร์-กาฬสินธุ์","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/กาฬสินธุ์","location","/รับซื้อ/รับซื้อ-iphone-กาฬสินธุ์","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/ขอนแก่น","location","/รับซื้อ/รับซื้อโน๊ตบุ๊ค-ขอนแก่น","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/ขอนแก่น","location","/รับซื้อ/รับซื้อ-macbook-ขอนแก่น","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/ขอนแก่น","location","/รับซื้อ/รับซื้อคอมพิวเตอร์-ขอนแก่น","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/ขอนแก่น","location","/รับซื้อ/รับซื้อ-iphone-ขอนแก่น","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/ชัยภูมิ","location","/รับซื้อ/รับซื้อโน๊ตบุ๊ค-ชัยภูมิ","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/ชัยภูมิ","location","/รับซื้อ/รับซื้อ-macbook-ชัยภูมิ","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/ชัยภูมิ","location","/รับซื้อ/รับซื้อคอมพิวเตอร์-ชัยภูมิ","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/ชัยภูมิ","location","/รับซื้อ/รับซื้อ-iphone-ชัยภูมิ","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/นครพนม","location","/รับซื้อ/รับซื้อโน๊ตบุ๊ค-นครพนม","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/นครพนม","location","/รับซื้อ/รับซื้อ-macbook-นครพนม","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/นครพนม","location","/รับซื้อ/รับซื้อคอมพิวเตอร์-นครพนม","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/นครพนม","location","/รับซื้อ/รับซื้อ-iphone-นครพนม","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/นครราชสีมา","location","/รับซื้อ/รับซื้อโน๊ตบุ๊ค-นครราชสีมา","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/นครราชสีมา","location","/รับซื้อ/รับซื้อ-macbook-นครราชสีมา","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/นครราชสีมา","location","/รับซื้อ/รับซื้อคอมพิวเตอร์-นครราชสีมา","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/นครราชสีมา","location","/รับซื้อ/รับซื้อ-iphone-นครราชสีมา","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/บึงกาฬ","location","/รับซื้อ/รับซื้อโน๊ตบุ๊ค-บึงกาฬ","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/บึงกาฬ","location","/รับซื้อ/รับซื้อ-macbook-บึงกาฬ","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/บึงกาฬ","location","/รับซื้อ/รับซื้อคอมพิวเตอร์-บึงกาฬ","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/บึงกาฬ","location","/รับซื้อ/รับซื้อ-iphone-บึงกาฬ","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/บุรีรัมย์","location","/รับซื้อ/รับซื้อโน๊ตบุ๊ค-บุรีรัมย์","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/บุรีรัมย์","location","/รับซื้อ/รับซื้อ-macbook-บุรีรัมย์","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/บุรีรัมย์","location","/รับซื้อ/รับซื้อคอมพิวเตอร์-บุรีรัมย์","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/บุรีรัมย์","location","/รับซื้อ/รับซื้อ-iphone-บุรีรัมย์","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/มหาสารคาม","location","/รับซื้อ/รับซื้อโน๊ตบุ๊ค-มหาสารคาม","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/มหาสารคาม","location","/รับซื้อ/รับซื้อ-macbook-มหาสารคาม","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/มหาสารคาม","location","/รับซื้อ/รับซื้อคอมพิวเตอร์-มหาสารคาม","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/มหาสารคาม","location","/รับซื้อ/รับซื้อ-iphone-มหาสารคาม","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/มุกดาหาร","location","/รับซื้อ/รับซื้อโน๊ตบุ๊ค-มุกดาหาร","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/มุกดาหาร","location","/รับซื้อ/รับซื้อ-macbook-มุกดาหาร","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/มุกดาหาร","location","/รับซื้อ/รับซื้อคอมพิวเตอร์-มุกดาหาร","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/มุกดาหาร","location","/รับซื้อ/รับซื้อ-iphone-มุกดาหาร","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/ยโสธร","location","/รับซื้อ/รับซื้อโน๊ตบุ๊ค-ยโสธร","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/ยโสธร","location","/รับซื้อ/รับซื้อ-macbook-ยโสธร","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/ยโสธร","location","/รับซื้อ/รับซื้อคอมพิวเตอร์-ยโสธร","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/ยโสธร","location","/รับซื้อ/รับซื้อ-iphone-ยโสธร","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/ร้อยเอ็ด","location","/รับซื้อ/รับซื้อโน๊ตบุ๊ค-ร้อยเอ็ด","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
"/พื้นที่ให้บริการ/ร้อยเอ็ด","location","/รับซื้อ/รับซื้อ-macbook-ร้อยเอ็ด","service-x-location","province-to-related-service-via-sibling","descriptive","partial","ADD","low","APPROVED"
