url,page_type,business_value,content_quality,gsc_evidence,inbound_count,click_depth,thin_flag,cannibalization_risk,priority_class,recommended_action,reason
"/รับซื้อ/รับซื้ออุปกรณ์-network-มุกดาหาร","service-x-location","low","thin","none","2","","yes","low","DEFER_TO_F04","DEFER_TO_F04","thin content flagged in content-quality-audit"
"/รับซื้อ/รับซื้ออุปกรณ์-network-ยโสธร","service-x-location","low","thin","none","2","","yes","low","DEFER_TO_F04","DEFER_TO_F04","thin content flagged in content-quality-audit"
"/รับซื้อ/รับซื้ออุปกรณ์-network-ร้อยเอ็ด","service-x-location","low","thin","none","2","","yes","low","DEFER_TO_F04","DEFER_TO_F04","thin content flagged in content-quality-audit"
"/รับซื้อ/รับซื้ออุปกรณ์-network-ศรีสะเกษ","service-x-location","low","thin","none","2","","yes","low","DEFER_TO_F04","DEFER_TO_F04","thin content flagged in content-quality-audit"
"/รับซื้อ/รับซื้ออุปกรณ์-network-สกลนคร","service-x-location","low","thin","none","2","","yes","low","DEFER_TO_F04","DEFER_TO_F04","thin content flagged in content-quality-audit"
"/รับซื้อ/รับซื้ออุปกรณ์-network-สุรินทร์","service-x-location","low","thin","none","2","","yes","low","DEFER_TO_F04","DEFER_TO_F04","thin content flagged in content-quality-audit"
"/รับซื้อ/รับซื้ออุปกรณ์-network-หนองคาย","service-x-location","low","thin","none","2","","yes","low","DEFER_TO_F04","DEFER_TO_F04","thin content flagged in content-quality-audit"
"/รับซื้อ/รับซื้ออุปกรณ์-network-หนองบัวลำภู","service-x-location","low","thin","none","2","","yes","low","DEFER_TO_F04","DEFER_TO_F04","thin content flagged in content-quality-audit"
"/รับซื้อ/รับซื้ออุปกรณ์-network-อำนาจเจริญ","service-x-location","low","thin","none","2","","yes","low","DEFER_TO_F04","DEFER_TO_F04","thin content flagged in content-quality-audit"
"/รับซื้อ/รับซื้ออุปกรณ์-network-อุดรธานี","service-x-location","low","thin","none","2","","yes","low","DEFER_TO_F04","DEFER_TO_F04","thin content flagged in content-quality-audit"
"/รับซื้อ/รับซื้ออุปกรณ์-network-อุบลราชธานี","service-x-location","low","thin","none","2","","yes","low","DEFER_TO_F04","DEFER_TO_F04","thin content flagged in content-quality-audit"
"/รับซื้อ/รับซื้ออุปกรณ์-network-เลย","service-x-location","low","thin","none","2","","yes","low","DEFER_TO_F04","DEFER_TO_F04","thin content flagged in content-quality-audit"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-กาฬสินธุ์","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-ขอนแก่น","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-ชัยภูมิ","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-นครพนม","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-นครราชสีมา","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-บึงกาฬ","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-บุรีรัมย์","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-มหาสารคาม","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-มุกดาหาร","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-ยโสธร","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-ร้อยเอ็ด","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-ศรีสะเกษ","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-สกลนคร","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-สุรินทร์","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-หนองคาย","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-หนองบัวลำภู","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-อำนาจเจริญ","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-อุดรธานี","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-อุบลราชธานี","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-เลย","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้ออุปกรณ์ไอที-กาฬสินธุ์","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้ออุปกรณ์ไอที-ขอนแก่น","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้ออุปกรณ์ไอที-ชัยภูมิ","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้ออุปกรณ์ไอที-นครพนม","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้ออุปกรณ์ไอที-นครราชสีมา","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้ออุปกรณ์ไอที-บึงกาฬ","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้ออุปกรณ์ไอที-บุรีรัมย์","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้ออุปกรณ์ไอที-มหาสารคาม","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้ออุปกรณ์ไอที-มุกดาหาร","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้ออุปกรณ์ไอที-ยโสธร","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้ออุปกรณ์ไอที-ร้อยเอ็ด","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้ออุปกรณ์ไอที-ศรีสะเกษ","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้ออุปกรณ์ไอที-สกลนคร","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้ออุปกรณ์ไอที-สุรินทร์","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้ออุปกรณ์ไอที-หนองคาย","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้ออุปกรณ์ไอที-หนองบัวลำภู","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้ออุปกรณ์ไอที-อำนาจเจริญ","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้ออุปกรณ์ไอที-อุดรธานี","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้ออุปกรณ์ไอที-อุบลราชธานี","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้ออุปกรณ์ไอที-เลย","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อเครื่องเกม-กาฬสินธุ์","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อเครื่องเกม-ขอนแก่น","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อเครื่องเกม-ชัยภูมิ","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อเครื่องเกม-นครพนม","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อเครื่องเกม-นครราชสีมา","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อเครื่องเกม-บึงกาฬ","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อเครื่องเกม-บุรีรัมย์","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อเครื่องเกม-มหาสารคาม","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อเครื่องเกม-มุกดาหาร","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อเครื่องเกม-ยโสธร","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อเครื่องเกม-ร้อยเอ็ด","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อเครื่องเกม-ศรีสะเกษ","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อเครื่องเกม-สกลนคร","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อเครื่องเกม-สุรินทร์","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อเครื่องเกม-หนองคาย","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อเครื่องเกม-หนองบัวลำภู","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อเครื่องเกม-อำนาจเจริญ","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อเครื่องเกม-อุดรธานี","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อเครื่องเกม-อุบลราชธานี","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อเครื่องเกม-เลย","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-กาฬสินธุ์","service-x-location","low","thin","none","2","","yes","low","DEFER_TO_F04","DEFER_TO_F04","thin content flagged in content-quality-audit"
"/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-ขอนแก่น","service-x-location","low","thin","none","2","","yes","low","DEFER_TO_F04","DEFER_TO_F04","thin content flagged in content-quality-audit"
"/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-ชัยภูมิ","service-x-location","low","thin","none","2","","yes","low","DEFER_TO_F04","DEFER_TO_F04","thin content flagged in content-quality-audit"
"/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-นครพนม","service-x-location","low","thin","none","2","","yes","low","DEFER_TO_F04","DEFER_TO_F04","thin content flagged in content-quality-audit"
"/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-นครราชสีมา","service-x-location","low","thin","none","2","","yes","low","DEFER_TO_F04","DEFER_TO_F04","thin content flagged in content-quality-audit"
"/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-บึงกาฬ","service-x-location","low","thin","none","2","","yes","low","DEFER_TO_F04","DEFER_TO_F04","thin content flagged in content-quality-audit"
"/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-บุรีรัมย์","service-x-location","low","thin","none","2","","yes","low","DEFER_TO_F04","DEFER_TO_F04","thin content flagged in content-quality-audit"
"/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-มหาสารคาม","service-x-location","low","thin","none","2","","yes","low","DEFER_TO_F04","DEFER_TO_F04","thin content flagged in content-quality-audit"
"/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-มุกดาหาร","service-x-location","low","thin","none","2","","yes","low","DEFER_TO_F04","DEFER_TO_F04","thin content flagged in content-quality-audit"
"/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-ยโสธร","service-x-location","low","thin","none","2","","yes","low","DEFER_TO_F04","DEFER_TO_F04","thin content flagged in content-quality-audit"
"/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-ร้อยเอ็ด","service-x-location","low","thin","none","2","","yes","low","DEFER_TO_F04","DEFER_TO_F04","thin content flagged in content-quality-audit"
"/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-ศรีสะเกษ","service-x-location","low","thin","none","2","","yes","low","DEFER_TO_F04","DEFER_TO_F04","thin content flagged in content-quality-audit"
"/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-สกลนคร","service-x-location","low","thin","none","2","","yes","low","DEFER_TO_F04","DEFER_TO_F04","thin content flagged in content-quality-audit"
"/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-สุรินทร์","service-x-location","low","thin","none","2","","yes","low","DEFER_TO_F04","DEFER_TO_F04","thin content flagged in content-quality-audit"
"/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-หนองคาย","service-x-location","low","thin","none","2","","yes","low","DEFER_TO_F04","DEFER_TO_F04","thin content flagged in content-quality-audit"
"/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-หนองบัวลำภู","service-x-location","low","thin","none","2","","yes","low","DEFER_TO_F04","DEFER_TO_F04","thin content flagged in content-quality-audit"
"/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-อำนาจเจริญ","service-x-location","low","thin","none","2","","yes","low","DEFER_TO_F04","DEFER_TO_F04","thin content flagged in content-quality-audit"
"/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-อุดรธานี","service-x-location","low","thin","none","2","","yes","low","DEFER_TO_F04","DEFER_TO_F04","thin content flagged in content-quality-audit"
"/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-อุบลราชธานี","service-x-location","low","thin","none","2","","yes","low","DEFER_TO_F04","DEFER_TO_F04","thin content flagged in content-quality-audit"
"/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-เลย","service-x-location","low","thin","none","2","","yes","low","DEFER_TO_F04","DEFER_TO_F04","thin content flagged in content-quality-audit"
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-กาฬสินธุ์","service-x-location","low","thin","none","2","","yes","low","DEFER_TO_F04","DEFER_TO_F04","thin content flagged in content-quality-audit"
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-ขอนแก่น","service-x-location","low","thin","none","2","","yes","low","DEFER_TO_F04","DEFER_TO_F04","thin content flagged in content-quality-audit"
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-ชัยภูมิ","service-x-location","low","thin","none","2","","yes","low","DEFER_TO_F04","DEFER_TO_F04","thin content flagged in content-quality-audit"
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-นครพนม","service-x-location","low","thin","none","2","","yes","low","DEFER_TO_F04","DEFER_TO_F04","thin content flagged in content-quality-audit"
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-นครราชสีมา","service-x-location","low","thin","none","2","","yes","low","DEFER_TO_F04","DEFER_TO_F04","thin content flagged in content-quality-audit"
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-บึงกาฬ","service-x-location","low","thin","none","2","","yes","low","DEFER_TO_F04","DEFER_TO_F04","thin content flagged in content-quality-audit"
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-บุรีรัมย์","service-x-location","low","thin","none","2","","yes","low","DEFER_TO_F04","DEFER_TO_F04","thin content flagged in content-quality-audit"
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-มหาสารคาม","service-x-location","low","thin","none","2","","yes","low","DEFER_TO_F04","DEFER_TO_F04","thin content flagged in content-quality-audit"
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-มุกดาหาร","service-x-location","low","thin","none","2","","yes","low","DEFER_TO_F04","DEFER_TO_F04","thin content flagged in content-quality-audit"
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-ยโสธร","service-x-location","low","thin","none","2","","yes","low","DEFER_TO_F04","DEFER_TO_F04","thin content flagged in content-quality-audit"
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-ร้อยเอ็ด","service-x-location","low","thin","none","2","","yes","low","DEFER_TO_F04","DEFER_TO_F04","thin content flagged in content-quality-audit"
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-ศรีสะเกษ","service-x-location","low","thin","none","2","","yes","low","DEFER_TO_F04","DEFER_TO_F04","thin content flagged in content-quality-audit"
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-สกลนคร","service-x-location","low","thin","none","2","","yes","low","DEFER_TO_F04","DEFER_TO_F04","thin content flagged in content-quality-audit"
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-สุรินทร์","service-x-location","low","thin","none","2","","yes","low","DEFER_TO_F04","DEFER_TO_F04","thin content flagged in content-quality-audit"
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-หนองคาย","service-x-location","low","thin","none","2","","yes","low","DEFER_TO_F04","DEFER_TO_F04","thin content flagged in content-quality-audit"
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-หนองบัวลำภู","service-x-location","low","thin","none","2","","yes","low","DEFER_TO_F04","DEFER_TO_F04","thin content flagged in content-quality-audit"
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-อำนาจเจริญ","service-x-location","low","thin","none","2","","yes","low","DEFER_TO_F04","DEFER_TO_F04","thin content flagged in content-quality-audit"
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-อุดรธานี","service-x-location","low","thin","none","2","","yes","low","DEFER_TO_F04","DEFER_TO_F04","thin content flagged in content-quality-audit"
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-อุบลราชธานี","service-x-location","low","thin","none","2","","yes","low","DEFER_TO_F04","DEFER_TO_F04","thin content flagged in content-quality-audit"
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-เลย","service-x-location","low","thin","none","2","","yes","low","DEFER_TO_F04","DEFER_TO_F04","thin content flagged in content-quality-audit"
"/รับซื้อ/รับซื้อเมนบอร์ด-กาฬสินธุ์","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อเมนบอร์ด-ขอนแก่น","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อเมนบอร์ด-ชัยภูมิ","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อเมนบอร์ด-นครพนม","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อเมนบอร์ด-นครราชสีมา","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อเมนบอร์ด-บึงกาฬ","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อเมนบอร์ด-บุรีรัมย์","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อเมนบอร์ด-มหาสารคาม","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อเมนบอร์ด-มุกดาหาร","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อเมนบอร์ด-ยโสธร","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อเมนบอร์ด-ร้อยเอ็ด","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อเมนบอร์ด-ศรีสะเกษ","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อเมนบอร์ด-สกลนคร","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อเมนบอร์ด-สุรินทร์","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อเมนบอร์ด-หนองคาย","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อเมนบอร์ด-หนองบัวลำภู","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อเมนบอร์ด-อำนาจเจริญ","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อเมนบอร์ด-อุดรธานี","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อเมนบอร์ด-อุบลราชธานี","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อเมนบอร์ด-เลย","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อแท็บเล็ต-กาฬสินธุ์","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อแท็บเล็ต-ขอนแก่น","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อแท็บเล็ต-ชัยภูมิ","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อแท็บเล็ต-นครพนม","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อแท็บเล็ต-นครราชสีมา","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อแท็บเล็ต-บึงกาฬ","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อแท็บเล็ต-บุรีรัมย์","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อแท็บเล็ต-มหาสารคาม","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อแท็บเล็ต-มุกดาหาร","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อแท็บเล็ต-ยโสธร","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อแท็บเล็ต-ร้อยเอ็ด","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อแท็บเล็ต-ศรีสะเกษ","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อแท็บเล็ต-สกลนคร","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อแท็บเล็ต-สุรินทร์","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อแท็บเล็ต-หนองคาย","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
