source_url,source_file,source_type,destination_url,destination_type,relationship,anchor_before,anchor_after_or_new,link_location,business_priority,gsc_evidence,thin_flag,cannibalization_risk,decision,reason
"/รับซื้อ/รับซื้อสินค้าไอที-เลย","src/content/serviceAreas/รับซื้อสินค้าไอที-เลย.md","service-x-location","/รับซื้อ/รับซื้อ-macbook-เลย","service-x-location","same-province-related-service","","รับซื้อ MacBook ในเลย","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้อสินค้าไอที-เลย","src/content/serviceAreas/รับซื้อสินค้าไอที-เลย.md","service-x-location","/รับซื้อ/รับซื้อคอมพิวเตอร์-เลย","service-x-location","same-province-related-service","","รับซื้อ คอมพิวเตอร์ ในเลย","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้อสินค้าไอที-เลย","src/content/serviceAreas/รับซื้อสินค้าไอที-เลย.md","service-x-location","/รับซื้อ/รับซื้อ-iphone-เลย","service-x-location","same-province-related-service","","รับซื้อ iPhone ในเลย","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-กาฬสินธุ์","src/content/serviceAreas/รับซื้ออุปกรณ์คอมพิวเตอร์-กาฬสินธุ์.md","service-x-location","/รับซื้อ/รับซื้อโน๊ตบุ๊ค-กาฬสินธุ์","service-x-location","same-province-related-service","","รับซื้อ โน๊ตบุ๊ค ในกาฬสินธุ์","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-กาฬสินธุ์","src/content/serviceAreas/รับซื้ออุปกรณ์คอมพิวเตอร์-กาฬสินธุ์.md","service-x-location","/รับซื้อ/รับซื้อ-macbook-กาฬสินธุ์","service-x-location","same-province-related-service","","รับซื้อ MacBook ในกาฬสินธุ์","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-กาฬสินธุ์","src/content/serviceAreas/รับซื้ออุปกรณ์คอมพิวเตอร์-กาฬสินธุ์.md","service-x-location","/รับซื้อ/รับซื้อคอมพิวเตอร์-กาฬสินธุ์","service-x-location","same-province-related-service","","รับซื้อ คอมพิวเตอร์ ในกาฬสินธุ์","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-กาฬสินธุ์","src/content/serviceAreas/รับซื้ออุปกรณ์คอมพิวเตอร์-กาฬสินธุ์.md","service-x-location","/รับซื้อ/รับซื้อ-iphone-กาฬสินธุ์","service-x-location","same-province-related-service","","รับซื้อ iPhone ในกาฬสินธุ์","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-ขอนแก่น","src/content/serviceAreas/รับซื้ออุปกรณ์คอมพิวเตอร์-ขอนแก่น.md","service-x-location","/รับซื้อ/รับซื้อโน๊ตบุ๊ค-ขอนแก่น","service-x-location","same-province-related-service","","รับซื้อ โน๊ตบุ๊ค ในขอนแก่น","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-ขอนแก่น","src/content/serviceAreas/รับซื้ออุปกรณ์คอมพิวเตอร์-ขอนแก่น.md","service-x-location","/รับซื้อ/รับซื้อ-macbook-ขอนแก่น","service-x-location","same-province-related-service","","รับซื้อ MacBook ในขอนแก่น","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-ขอนแก่น","src/content/serviceAreas/รับซื้ออุปกรณ์คอมพิวเตอร์-ขอนแก่น.md","service-x-location","/รับซื้อ/รับซื้อคอมพิวเตอร์-ขอนแก่น","service-x-location","same-province-related-service","","รับซื้อ คอมพิวเตอร์ ในขอนแก่น","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-ขอนแก่น","src/content/serviceAreas/รับซื้ออุปกรณ์คอมพิวเตอร์-ขอนแก่น.md","service-x-location","/รับซื้อ/รับซื้อ-iphone-ขอนแก่น","service-x-location","same-province-related-service","","รับซื้อ iPhone ในขอนแก่น","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-ชัยภูมิ","src/content/serviceAreas/รับซื้ออุปกรณ์คอมพิวเตอร์-ชัยภูมิ.md","service-x-location","/รับซื้อ/รับซื้อโน๊ตบุ๊ค-ชัยภูมิ","service-x-location","same-province-related-service","","รับซื้อ โน๊ตบุ๊ค ในชัยภูมิ","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-ชัยภูมิ","src/content/serviceAreas/รับซื้ออุปกรณ์คอมพิวเตอร์-ชัยภูมิ.md","service-x-location","/รับซื้อ/รับซื้อ-macbook-ชัยภูมิ","service-x-location","same-province-related-service","","รับซื้อ MacBook ในชัยภูมิ","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-ชัยภูมิ","src/content/serviceAreas/รับซื้ออุปกรณ์คอมพิวเตอร์-ชัยภูมิ.md","service-x-location","/รับซื้อ/รับซื้อคอมพิวเตอร์-ชัยภูมิ","service-x-location","same-province-related-service","","รับซื้อ คอมพิวเตอร์ ในชัยภูมิ","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-ชัยภูมิ","src/content/serviceAreas/รับซื้ออุปกรณ์คอมพิวเตอร์-ชัยภูมิ.md","service-x-location","/รับซื้อ/รับซื้อ-iphone-ชัยภูมิ","service-x-location","same-province-related-service","","รับซื้อ iPhone ในชัยภูมิ","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-นครพนม","src/content/serviceAreas/รับซื้ออุปกรณ์คอมพิวเตอร์-นครพนม.md","service-x-location","/รับซื้อ/รับซื้อโน๊ตบุ๊ค-นครพนม","service-x-location","same-province-related-service","","รับซื้อ โน๊ตบุ๊ค ในนครพนม","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-นครพนม","src/content/serviceAreas/รับซื้ออุปกรณ์คอมพิวเตอร์-นครพนม.md","service-x-location","/รับซื้อ/รับซื้อ-macbook-นครพนม","service-x-location","same-province-related-service","","รับซื้อ MacBook ในนครพนม","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-นครพนม","src/content/serviceAreas/รับซื้ออุปกรณ์คอมพิวเตอร์-นครพนม.md","service-x-location","/รับซื้อ/รับซื้อคอมพิวเตอร์-นครพนม","service-x-location","same-province-related-service","","รับซื้อ คอมพิวเตอร์ ในนครพนม","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-นครพนม","src/content/serviceAreas/รับซื้ออุปกรณ์คอมพิวเตอร์-นครพนม.md","service-x-location","/รับซื้อ/รับซื้อ-iphone-นครพนม","service-x-location","same-province-related-service","","รับซื้อ iPhone ในนครพนม","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-นครราชสีมา","src/content/serviceAreas/รับซื้ออุปกรณ์คอมพิวเตอร์-นครราชสีมา.md","service-x-location","/รับซื้อ/รับซื้อโน๊ตบุ๊ค-นครราชสีมา","service-x-location","same-province-related-service","","รับซื้อ โน๊ตบุ๊ค ในนครราชสีมา","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-นครราชสีมา","src/content/serviceAreas/รับซื้ออุปกรณ์คอมพิวเตอร์-นครราชสีมา.md","service-x-location","/รับซื้อ/รับซื้อ-macbook-นครราชสีมา","service-x-location","same-province-related-service","","รับซื้อ MacBook ในนครราชสีมา","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-นครราชสีมา","src/content/serviceAreas/รับซื้ออุปกรณ์คอมพิวเตอร์-นครราชสีมา.md","service-x-location","/รับซื้อ/รับซื้อคอมพิวเตอร์-นครราชสีมา","service-x-location","same-province-related-service","","รับซื้อ คอมพิวเตอร์ ในนครราชสีมา","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-นครราชสีมา","src/content/serviceAreas/รับซื้ออุปกรณ์คอมพิวเตอร์-นครราชสีมา.md","service-x-location","/รับซื้อ/รับซื้อ-iphone-นครราชสีมา","service-x-location","same-province-related-service","","รับซื้อ iPhone ในนครราชสีมา","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-บึงกาฬ","src/content/serviceAreas/รับซื้ออุปกรณ์คอมพิวเตอร์-บึงกาฬ.md","service-x-location","/รับซื้อ/รับซื้อโน๊ตบุ๊ค-บึงกาฬ","service-x-location","same-province-related-service","","รับซื้อ โน๊ตบุ๊ค ในบึงกาฬ","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-บึงกาฬ","src/content/serviceAreas/รับซื้ออุปกรณ์คอมพิวเตอร์-บึงกาฬ.md","service-x-location","/รับซื้อ/รับซื้อ-macbook-บึงกาฬ","service-x-location","same-province-related-service","","รับซื้อ MacBook ในบึงกาฬ","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-บึงกาฬ","src/content/serviceAreas/รับซื้ออุปกรณ์คอมพิวเตอร์-บึงกาฬ.md","service-x-location","/รับซื้อ/รับซื้อคอมพิวเตอร์-บึงกาฬ","service-x-location","same-province-related-service","","รับซื้อ คอมพิวเตอร์ ในบึงกาฬ","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-บึงกาฬ","src/content/serviceAreas/รับซื้ออุปกรณ์คอมพิวเตอร์-บึงกาฬ.md","service-x-location","/รับซื้อ/รับซื้อ-iphone-บึงกาฬ","service-x-location","same-province-related-service","","รับซื้อ iPhone ในบึงกาฬ","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-บุรีรัมย์","src/content/serviceAreas/รับซื้ออุปกรณ์คอมพิวเตอร์-บุรีรัมย์.md","service-x-location","/รับซื้อ/รับซื้อโน๊ตบุ๊ค-บุรีรัมย์","service-x-location","same-province-related-service","","รับซื้อ โน๊ตบุ๊ค ในบุรีรัมย์","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-บุรีรัมย์","src/content/serviceAreas/รับซื้ออุปกรณ์คอมพิวเตอร์-บุรีรัมย์.md","service-x-location","/รับซื้อ/รับซื้อ-macbook-บุรีรัมย์","service-x-location","same-province-related-service","","รับซื้อ MacBook ในบุรีรัมย์","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-บุรีรัมย์","src/content/serviceAreas/รับซื้ออุปกรณ์คอมพิวเตอร์-บุรีรัมย์.md","service-x-location","/รับซื้อ/รับซื้อคอมพิวเตอร์-บุรีรัมย์","service-x-location","same-province-related-service","","รับซื้อ คอมพิวเตอร์ ในบุรีรัมย์","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-บุรีรัมย์","src/content/serviceAreas/รับซื้ออุปกรณ์คอมพิวเตอร์-บุรีรัมย์.md","service-x-location","/รับซื้อ/รับซื้อ-iphone-บุรีรัมย์","service-x-location","same-province-related-service","","รับซื้อ iPhone ในบุรีรัมย์","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-มหาสารคาม","src/content/serviceAreas/รับซื้ออุปกรณ์คอมพิวเตอร์-มหาสารคาม.md","service-x-location","/รับซื้อ/รับซื้อโน๊ตบุ๊ค-มหาสารคาม","service-x-location","same-province-related-service","","รับซื้อ โน๊ตบุ๊ค ในมหาสารคาม","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-มหาสารคาม","src/content/serviceAreas/รับซื้ออุปกรณ์คอมพิวเตอร์-มหาสารคาม.md","service-x-location","/รับซื้อ/รับซื้อ-macbook-มหาสารคาม","service-x-location","same-province-related-service","","รับซื้อ MacBook ในมหาสารคาม","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-มหาสารคาม","src/content/serviceAreas/รับซื้ออุปกรณ์คอมพิวเตอร์-มหาสารคาม.md","service-x-location","/รับซื้อ/รับซื้อคอมพิวเตอร์-มหาสารคาม","service-x-location","same-province-related-service","","รับซื้อ คอมพิวเตอร์ ในมหาสารคาม","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-มหาสารคาม","src/content/serviceAreas/รับซื้ออุปกรณ์คอมพิวเตอร์-มหาสารคาม.md","service-x-location","/รับซื้อ/รับซื้อ-iphone-มหาสารคาม","service-x-location","same-province-related-service","","รับซื้อ iPhone ในมหาสารคาม","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-มุกดาหาร","src/content/serviceAreas/รับซื้ออุปกรณ์คอมพิวเตอร์-มุกดาหาร.md","service-x-location","/รับซื้อ/รับซื้อโน๊ตบุ๊ค-มุกดาหาร","service-x-location","same-province-related-service","","รับซื้อ โน๊ตบุ๊ค ในมุกดาหาร","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-มุกดาหาร","src/content/serviceAreas/รับซื้ออุปกรณ์คอมพิวเตอร์-มุกดาหาร.md","service-x-location","/รับซื้อ/รับซื้อ-macbook-มุกดาหาร","service-x-location","same-province-related-service","","รับซื้อ MacBook ในมุกดาหาร","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-มุกดาหาร","src/content/serviceAreas/รับซื้ออุปกรณ์คอมพิวเตอร์-มุกดาหาร.md","service-x-location","/รับซื้อ/รับซื้อคอมพิวเตอร์-มุกดาหาร","service-x-location","same-province-related-service","","รับซื้อ คอมพิวเตอร์ ในมุกดาหาร","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-มุกดาหาร","src/content/serviceAreas/รับซื้ออุปกรณ์คอมพิวเตอร์-มุกดาหาร.md","service-x-location","/รับซื้อ/รับซื้อ-iphone-มุกดาหาร","service-x-location","same-province-related-service","","รับซื้อ iPhone ในมุกดาหาร","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-ยโสธร","src/content/serviceAreas/รับซื้ออุปกรณ์คอมพิวเตอร์-ยโสธร.md","service-x-location","/รับซื้อ/รับซื้อโน๊ตบุ๊ค-ยโสธร","service-x-location","same-province-related-service","","รับซื้อ โน๊ตบุ๊ค ในยโสธร","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-ยโสธร","src/content/serviceAreas/รับซื้ออุปกรณ์คอมพิวเตอร์-ยโสธร.md","service-x-location","/รับซื้อ/รับซื้อ-macbook-ยโสธร","service-x-location","same-province-related-service","","รับซื้อ MacBook ในยโสธร","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-ยโสธร","src/content/serviceAreas/รับซื้ออุปกรณ์คอมพิวเตอร์-ยโสธร.md","service-x-location","/รับซื้อ/รับซื้อคอมพิวเตอร์-ยโสธร","service-x-location","same-province-related-service","","รับซื้อ คอมพิวเตอร์ ในยโสธร","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-ยโสธร","src/content/serviceAreas/รับซื้ออุปกรณ์คอมพิวเตอร์-ยโสธร.md","service-x-location","/รับซื้อ/รับซื้อ-iphone-ยโสธร","service-x-location","same-province-related-service","","รับซื้อ iPhone ในยโสธร","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-ร้อยเอ็ด","src/content/serviceAreas/รับซื้ออุปกรณ์คอมพิวเตอร์-ร้อยเอ็ด.md","service-x-location","/รับซื้อ/รับซื้อโน๊ตบุ๊ค-ร้อยเอ็ด","service-x-location","same-province-related-service","","รับซื้อ โน๊ตบุ๊ค ในร้อยเอ็ด","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-ร้อยเอ็ด","src/content/serviceAreas/รับซื้ออุปกรณ์คอมพิวเตอร์-ร้อยเอ็ด.md","service-x-location","/รับซื้อ/รับซื้อ-macbook-ร้อยเอ็ด","service-x-location","same-province-related-service","","รับซื้อ MacBook ในร้อยเอ็ด","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-ร้อยเอ็ด","src/content/serviceAreas/รับซื้ออุปกรณ์คอมพิวเตอร์-ร้อยเอ็ด.md","service-x-location","/รับซื้อ/รับซื้อคอมพิวเตอร์-ร้อยเอ็ด","service-x-location","same-province-related-service","","รับซื้อ คอมพิวเตอร์ ในร้อยเอ็ด","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-ร้อยเอ็ด","src/content/serviceAreas/รับซื้ออุปกรณ์คอมพิวเตอร์-ร้อยเอ็ด.md","service-x-location","/รับซื้อ/รับซื้อ-iphone-ร้อยเอ็ด","service-x-location","same-province-related-service","","รับซื้อ iPhone ในร้อยเอ็ด","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-ศรีสะเกษ","src/content/serviceAreas/รับซื้ออุปกรณ์คอมพิวเตอร์-ศรีสะเกษ.md","service-x-location","/รับซื้อ/รับซื้อโน๊ตบุ๊ค-ศรีสะเกษ","service-x-location","same-province-related-service","","รับซื้อ โน๊ตบุ๊ค ในศรีสะเกษ","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-ศรีสะเกษ","src/content/serviceAreas/รับซื้ออุปกรณ์คอมพิวเตอร์-ศรีสะเกษ.md","service-x-location","/รับซื้อ/รับซื้อ-macbook-ศรีสะเกษ","service-x-location","same-province-related-service","","รับซื้อ MacBook ในศรีสะเกษ","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-ศรีสะเกษ","src/content/serviceAreas/รับซื้ออุปกรณ์คอมพิวเตอร์-ศรีสะเกษ.md","service-x-location","/รับซื้อ/รับซื้อคอมพิวเตอร์-ศรีสะเกษ","service-x-location","same-province-related-service","","รับซื้อ คอมพิวเตอร์ ในศรีสะเกษ","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-ศรีสะเกษ","src/content/serviceAreas/รับซื้ออุปกรณ์คอมพิวเตอร์-ศรีสะเกษ.md","service-x-location","/รับซื้อ/รับซื้อ-iphone-ศรีสะเกษ","service-x-location","same-province-related-service","","รับซื้อ iPhone ในศรีสะเกษ","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-สกลนคร","src/content/serviceAreas/รับซื้ออุปกรณ์คอมพิวเตอร์-สกลนคร.md","service-x-location","/รับซื้อ/รับซื้อโน๊ตบุ๊ค-สกลนคร","service-x-location","same-province-related-service","","รับซื้อ โน๊ตบุ๊ค ในสกลนคร","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-สกลนคร","src/content/serviceAreas/รับซื้ออุปกรณ์คอมพิวเตอร์-สกลนคร.md","service-x-location","/รับซื้อ/รับซื้อ-macbook-สกลนคร","service-x-location","same-province-related-service","","รับซื้อ MacBook ในสกลนคร","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-สกลนคร","src/content/serviceAreas/รับซื้ออุปกรณ์คอมพิวเตอร์-สกลนคร.md","service-x-location","/รับซื้อ/รับซื้อคอมพิวเตอร์-สกลนคร","service-x-location","same-province-related-service","","รับซื้อ คอมพิวเตอร์ ในสกลนคร","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-สกลนคร","src/content/serviceAreas/รับซื้ออุปกรณ์คอมพิวเตอร์-สกลนคร.md","service-x-location","/รับซื้อ/รับซื้อ-iphone-สกลนคร","service-x-location","same-province-related-service","","รับซื้อ iPhone ในสกลนคร","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-สุรินทร์","src/content/serviceAreas/รับซื้ออุปกรณ์คอมพิวเตอร์-สุรินทร์.md","service-x-location","/รับซื้อ/รับซื้อโน๊ตบุ๊ค-สุรินทร์","service-x-location","same-province-related-service","","รับซื้อ โน๊ตบุ๊ค ในสุรินทร์","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-สุรินทร์","src/content/serviceAreas/รับซื้ออุปกรณ์คอมพิวเตอร์-สุรินทร์.md","service-x-location","/รับซื้อ/รับซื้อ-macbook-สุรินทร์","service-x-location","same-province-related-service","","รับซื้อ MacBook ในสุรินทร์","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-สุรินทร์","src/content/serviceAreas/รับซื้ออุปกรณ์คอมพิวเตอร์-สุรินทร์.md","service-x-location","/รับซื้อ/รับซื้อคอมพิวเตอร์-สุรินทร์","service-x-location","same-province-related-service","","รับซื้อ คอมพิวเตอร์ ในสุรินทร์","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-สุรินทร์","src/content/serviceAreas/รับซื้ออุปกรณ์คอมพิวเตอร์-สุรินทร์.md","service-x-location","/รับซื้อ/รับซื้อ-iphone-สุรินทร์","service-x-location","same-province-related-service","","รับซื้อ iPhone ในสุรินทร์","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-หนองคาย","src/content/serviceAreas/รับซื้ออุปกรณ์คอมพิวเตอร์-หนองคาย.md","service-x-location","/รับซื้อ/รับซื้อโน๊ตบุ๊ค-หนองคาย","service-x-location","same-province-related-service","","รับซื้อ โน๊ตบุ๊ค ในหนองคาย","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
